year,block,snow,otc,treatment,tussock,species,growthform,individual,DOYsf,FLB,FLE,FCC,WLC,TS,LD,notes
2012,5,C,O,C.O,I,LEDPAL,,3,144,166,185,,,,,
2012,5,C,O,C.O,I,LEDPAL,,4,144,163,181,205,205,,,
2012,5,C,O,C.O,I,LEDPAL,,5,144,163,185,,,,,
2012,1,A,N,A.N,I,POLBIS,,1,137,166,178,,,,,
2012,1,A,N,A.N,I,POLBIS,,2,137,163,185,200,,,,
2012,1,A,N,A.N,I,POLBIS,,3,137,154,178,210,,,,
2012,1,A,N,A.N,I,POLBIS,,4,137,168,185,205,,,,
2012,1,A,N,A.N,I,POLBIS,,5,137,163,175,205,,,,
2012,2,A,N,A.N,I,POLBIS,,1,137,,178,205,,,,
2012,2,A,N,A.N,I,POLBIS,,2,137,156,185,,,,,
2012,2,A,N,A.N,I,POLBIS,,3,137,156,166,192,,,,
2012,2,A,N,A.N,I,POLBIS,,4,137,160,166,210,,,,
2012,2,A,N,A.N,I,POLBIS,,5,137,156,168,192,,,,
2012,3,A,N,A.N,I,POLBIS,,1,136,156,168,200,200,,,
2012,3,A,N,A.N,I,POLBIS,,2,136,154,166,192,210,,,
2012,3,A,N,A.N,I,POLBIS,,4,136,163,175,205,,,,
2012,3,A,N,A.N,I,POLBIS,,5,136,154,166,192,210,,,
2012,4,A,N,A.N,I,POLBIS,,1,136,,178,200,205,,,
2012,4,A,N,A.N,I,POLBIS,,2,136,156,168,205,,,,
2012,4,A,N,A.N,I,POLBIS,,3,136,160,166,205,210,,,
2012,4,A,N,A.N,I,POLBIS,,4,136,175,178,200,,,,
2012,4,A,N,A.N,I,POLBIS,,5,136,158,175,205,,,,
2012,5,A,N,A.N,I,POLBIS,,4,136,163,166,205,,,,
2012,5,A,N,A.N,I,POLBIS,,5,136,160,166,200,,,,
2012,1,A,O,A.O,I,POLBIS,,4,137,149,166,,,,,
2012,1,A,O,A.O,I,POLBIS,,5,137,149,166,205,205,,,
2012,2,A,O,A.O,I,POLBIS,,1,137,160,166,205,,,,
2012,2,A,O,A.O,I,POLBIS,,2,137,166,171,,,,,
2012,2,A,O,A.O,I,POLBIS,,3,137,166,171,205,210,,,
2012,2,A,O,A.O,I,POLBIS,,4,137,163,166,205,,,,
2012,2,A,O,A.O,I,POLBIS,,5,137,154,166,,,,,
2012,3,A,O,A.O,I,POLBIS,,1,136,168,185,210,,,,
2012,3,A,O,A.O,I,POLBIS,,2,136,149,166,205,210,,,
2012,3,A,O,A.O,I,POLBIS,,3,136,156,168,205,210,,,
2012,3,A,O,A.O,I,POLBIS,,4,136,160,166,,,,,
2012,3,A,O,A.O,I,POLBIS,,5,136,,168,210,,,,
2012,4,A,O,A.O,I,POLBIS,,3,136,168,175,,,,,
2012,4,A,O,A.O,I,POLBIS,,4,136,158,178,200,,,,
2012,4,A,O,A.O,I,POLBIS,,5,136,,178,205,,,,
2012,1,C,N,C.N,I,POLBIS,,1,149,163,178,196,210,,,
2012,1,C,N,C.N,I,POLBIS,,2,149,166,178,196,205,,,
2012,1,C,N,C.N,I,POLBIS,,3,149,,,,,,,
2012,1,C,N,C.N,I,POLBIS,,4,149,163,175,205,205,,,
2012,1,C,N,C.N,I,POLBIS,,5,149,163,175,200,205,,,
2012,2,C,N,C.N,I,POLBIS,,1,145,158,166,196,,,,
2012,2,C,N,C.N,I,POLBIS,,2,145,166,171,200,210,,,
2012,2,C,N,C.N,I,POLBIS,,3,145,163,185,,,,,
2012,2,C,N,C.N,I,POLBIS,,4,145,163,168,196,210,,,
2012,2,C,N,C.N,I,POLBIS,,5,145,160,168,200,,,,
2012,3,C,N,C.N,I,POLBIS,,1,144,160,166,205,210,,,
2012,3,C,N,C.N,I,POLBIS,,2,144,158,166,192,205,,,
2012,3,C,N,C.N,I,POLBIS,,3,144,,166,205,,,,
2012,3,C,N,C.N,I,POLBIS,,4,144,156,166,205,,,,
2012,3,C,N,C.N,I,POLBIS,,5,144,160,168,200,,,,
2012,4,C,N,C.N,I,POLBIS,,2,144,163,168,205,,,,
2012,4,C,N,C.N,I,POLBIS,,3,144,158,171,196,210,,,
2012,4,C,N,C.N,I,POLBIS,,4,144,158,171,196,196,,,
2012,4,C,N,C.N,I,POLBIS,,5,144,160,166,200,,,,
2012,1,C,O,C.O,I,POLBIS,,1,149,168,178,210,,,,
2012,1,C,O,C.O,I,POLBIS,,2,149,,175,,,,,
2012,1,C,O,C.O,I,POLBIS,,3,149,168,185,210,,,,
2012,1,C,O,C.O,I,POLBIS,,4,149,163,178,205,205,,,
2012,1,C,O,C.O,I,POLBIS,,5,149,163,166,200,,,,
2012,2,C,O,C.O,I,POLBIS,,1,145,158,166,205,,,,
2012,2,C,O,C.O,I,POLBIS,,2,145,158,168,210,,,,
2012,2,C,O,C.O,I,POLBIS,,3,145,158,166,200,,,,
2012,2,C,O,C.O,I,POLBIS,,4,145,163,178,,,,,
2012,2,C,O,C.O,I,POLBIS,,5,145,160,166,210,,,,
2012,3,C,O,C.O,I,POLBIS,,1,144,160,168,210,,,,
2012,3,C,O,C.O,I,POLBIS,,2,144,160,171,,,,,
2012,3,C,O,C.O,I,POLBIS,,3,144,160,166,205,,,,
2012,3,C,O,C.O,I,POLBIS,,4,144,168,171,205,210,,,
2012,3,C,O,C.O,I,POLBIS,,5,144,154,171,205,210,,,
2012,4,C,O,C.O,I,POLBIS,,3,144,,175,210,,,,
2012,4,C,O,C.O,I,POLBIS,,4,144,156,175,,,,,
2012,4,C,O,C.O,I,POLBIS,,5,144,,166,210,,,,
2012,5,C,O,C.O,I,POLBIS,,1,144,160,168,,,,,
2012,5,C,O,C.O,I,POLBIS,,2,144,160,168,,,,,
2012,5,C,O,C.O,I,POLBIS,,3,144,163,171,210,,,,
2012,5,C,O,C.O,I,POLBIS,,4,144,158,166,205,,,,
2012,5,C,O,C.O,I,POLBIS,,5,144,168,185,205,,,,
2012,1,A,N,A.N,I,SALPUL,,1,137,139,163,205,,,,
2012,1,A,N,A.N,I,SALPUL,,2,137,142,163,205,,,,
2012,1,A,N,A.N,I,SALPUL,,3,137,139,160,200,,,,
2012,1,A,N,A.N,I,SALPUL,,4,137,139,160,181,,,,
2012,1,A,N,A.N,I,SALPUL,,5,137,139,160,200,,,,
2012,2,A,N,A.N,I,SALPUL,,1,137,139,160,196,210,,,
2012,2,A,N,A.N,I,SALPUL,,2,137,139,160,200,,,,
2012,2,A,N,A.N,I,SALPUL,,3,137,145,160,181,205,,,
2012,2,A,N,A.N,I,SALPUL,,4,137,139,163,200,,,,
2012,2,A,N,A.N,I,SALPUL,,5,137,139,163,181,205,,,
2012,3,A,N,A.N,I,SALPUL,,1,136,139,160,200,210,,,
2012,3,A,N,A.N,I,SALPUL,,2,136,139,163,200,210,,,
2012,3,A,N,A.N,I,SALPUL,,3,136,139,160,200,,,,
2012,3,A,N,A.N,I,SALPUL,,4,136,139,163,192,205,,,
2012,3,A,N,A.N,I,SALPUL,,5,136,139,163,200,210,,,
2012,4,A,N,A.N,I,SALPUL,,1,136,139,160,200,210,,,
2012,4,A,N,A.N,I,SALPUL,,2,136,145,160,,,,,
2012,5,A,N,A.N,I,SALPUL,,1,136,139,160,196,210,,,
2012,5,A,N,A.N,I,SALPUL,,2,136,139,160,200,,,,
2012,5,A,N,A.N,I,SALPUL,,3,136,139,160,205,,,,
2012,5,A,N,A.N,I,SALPUL,,4,136,142,163,200,,,,
2012,1,A,O,A.O,I,SALPUL,,1,137,139,163,205,210,,,
2012,1,A,O,A.O,I,SALPUL,,2,137,139,160,185,,,,
2012,1,A,O,A.O,I,SALPUL,,3,137,139,163,205,,,,
2012,1,A,O,A.O,I,SALPUL,,4,137,139,158,181,,,,
2012,1,A,O,A.O,I,SALPUL,,5,137,139,160,205,,,,
2012,2,A,O,A.O,I,SALPUL,,1,137,139,158,192,205,,,
2012,2,A,O,A.O,I,SALPUL,,2,137,142,158,181,200,,,
2012,2,A,O,A.O,I,SALPUL,,3,137,139,163,210,,,,
2012,2,A,O,A.O,I,SALPUL,,4,137,139,163,200,,,,
2012,2,A,O,A.O,I,SALPUL,,5,137,142,158,210,,,,
2012,3,A,O,A.O,I,SALPUL,,1,136,139,163,196,,,,
2012,3,A,O,A.O,I,SALPUL,,2,136,139,163,181,,,,
2012,3,A,O,A.O,I,SALPUL,,3,136,139,158,200,210,,,
2012,3,A,O,A.O,I,SALPUL,,4,136,139,160,196,,,,
2012,3,A,O,A.O,I,SALPUL,,5,136,139,158,200,,,,
2012,5,A,O,A.O,I,SALPUL,,1,136,139,160,210,210,,,"evidence of vole nests overwinter, tussock partially grazed"
2012,5,A,O,A.O,I,SALPUL,,2,136,145,160,210,,,,"evidence of vole nests overwinter, tussock partially grazed"
2012,5,A,O,A.O,I,SALPUL,,3,136,139,160,200,,,,"evidence of vole nests overwinter, tussock intact"
2012,5,A,O,A.O,I,SALPUL,,4,136,142,160,210,,,,"evidence of vole nests overwinter, tussock totally grazed, marker moved"
2012,5,A,O,A.O,I,SALPUL,,5,136,139,160,205,,,,
2012,1,C,N,C.N,I,SALPUL,,1,149,154,168,200,210,,,
2012,1,C,N,C.N,I,SALPUL,,2,149,154,166,210,,,,
2012,1,C,N,C.N,I,SALPUL,,3,149,154,163,181,,,,
2012,1,C,N,C.N,I,SALPUL,,4,149,154,166,205,,,,
2012,1,C,N,C.N,I,SALPUL,,5,149,154,163,205,,,,
2012,2,C,N,C.N,I,SALPUL,,1,145,149,163,205,,,,
2012,2,C,N,C.N,I,SALPUL,,2,145,145,163,181,,,,
2012,2,C,N,C.N,I,SALPUL,,3,145,151,178,196,,,,moved marker about 5cm to new individual on doy 160; previous individual dead
2012,2,C,N,C.N,I,SALPUL,,4,145,145,163,205,,,,
2012,2,C,N,C.N,I,SALPUL,,5,145,145,163,205,,,,
2012,3,C,N,C.N,I,SALPUL,,1,144,145,163,200,210,,,
2012,3,C,N,C.N,I,SALPUL,,2,144,145,163,205,210,,,moved marker about 10cm on doy 160; previous individual dead
2012,3,C,N,C.N,I,SALPUL,,3,144,145,163,181,205,,,
2012,3,C,N,C.N,I,SALPUL,,4,144,145,163,200,210,,,
2012,3,C,N,C.N,I,SALPUL,,5,144,145,163,181,210,,,found DOY 156
2012,4,C,N,C.N,I,SALPUL,,1,144,145,163,205,,,,
2012,4,C,N,C.N,I,SALPUL,,2,144,145,163,205,,,,
2012,1,C,O,C.O,I,SALPUL,,1,149,154,168,200,,,,
2012,1,C,O,C.O,I,SALPUL,,2,149,154,166,205,,,,
2012,1,C,O,C.O,I,SALPUL,,3,149,154,163,205,205,,,
2012,1,C,O,C.O,I,SALPUL,,4,149,154,163,181,196,,,
2012,1,C,O,C.O,I,SALPUL,,5,149,154,166,200,,,,
2012,2,C,O,C.O,I,SALPUL,,1,145,145,160,181,,,,
2012,2,C,O,C.O,I,SALPUL,,2,145,145,163,,,,,
2012,2,C,O,C.O,I,SALPUL,,3,145,145,163,205,,,,
2012,3,C,O,C.O,I,SALPUL,,1,144,145,163,200,,,,
2012,3,C,O,C.O,I,SALPUL,,2,144,145,163,205,210,,,
2012,3,C,O,C.O,I,SALPUL,,3,144,145,163,210,,,,
2012,3,C,O,C.O,I,SALPUL,,4,144,145,163,,,,,
2012,3,C,O,C.O,I,SALPUL,,5,144,156,168,,,,,
2012,4,C,O,C.O,I,SALPUL,,1,144,149,168,210,,,,
2012,4,C,O,C.O,I,SALPUL,,2,144,145,166,205,,,,
2012,4,C,O,C.O,I,SALPUL,,3,144,145,163,205,210,,,
2012,4,C,O,C.O,I,SALPUL,,4,144,145,163,,,,,
2012,4,C,O,C.O,I,SALPUL,,5,144,149,163,210,,,,
2012,5,C,O,C.O,I,SALPUL,,1,144,145,163,200,,,,
2012,5,C,O,C.O,I,SALPUL,,2,144,145,163,200,,,,
2012,5,C,O,C.O,I,SALPUL,,3,144,151,163,181,,,,
2012,5,C,O,C.O,I,SALPUL,,4,144,145,163,205,,,,
2012,5,C,O,C.O,I,SALPUL,,5,144,145,163,210,,,,
2012,1,A,N,A.N,I,VACVIT,,1,137,163,175,,,,,
2012,1,A,N,A.N,I,VACVIT,,2,137,,,,,,,
2012,1,A,N,A.N,I,VACVIT,,3,137,168,178,,,,,
2012,1,A,N,A.N,I,VACVIT,,4,137,163,175,,,,,
2012,1,A,N,A.N,I,VACVIT,,5,137,166,178,,,,,
2012,2,A,N,A.N,I,VACVIT,,1,137,178,181,,,,,
2012,2,A,N,A.N,I,VACVIT,,2,137,160,175,,,,,
2012,2,A,N,A.N,I,VACVIT,,3,137,160,175,,,,,
2012,2,A,N,A.N,I,VACVIT,,4,137,163,175,,,,,
2012,2,A,N,A.N,I,VACVIT,,5,137,160,175,,,,,
2012,3,A,N,A.N,I,VACVIT,,1,136,168,175,,,,,
2012,3,A,N,A.N,I,VACVIT,,2,136,171,181,,,,,
2012,3,A,N,A.N,I,VACVIT,,3,136,163,175,,,,,
2012,3,A,N,A.N,I,VACVIT,,4,136,163,178,,,,,
2012,3,A,N,A.N,I,VACVIT,,5,136,160,175,,,,,
2012,4,A,N,A.N,I,VACVIT,,1,136,171,178,,,,,
2012,4,A,N,A.N,I,VACVIT,,2,136,163,175,,,,,
2012,4,A,N,A.N,I,VACVIT,,3,136,163,175,,,,,
2012,4,A,N,A.N,I,VACVIT,,4,136,168,175,,,,,
2012,4,A,N,A.N,I,VACVIT,,5,136,163,178,,,,,
2012,5,A,N,A.N,I,VACVIT,,1,136,171,181,,,,,
2012,5,A,N,A.N,I,VACVIT,,2,136,,181,,,,,
2012,5,A,N,A.N,I,VACVIT,,3,136,,178,,,,,
2012,5,A,N,A.N,I,VACVIT,,4,136,166,175,,,,,
2012,5,A,N,A.N,I,VACVIT,,5,136,163,175,,,,,
2012,1,A,O,A.O,I,VACVIT,,1,137,160,178,,,,,
2012,1,A,O,A.O,I,VACVIT,,2,137,166,178,,,,,
2012,1,A,O,A.O,I,VACVIT,,3,137,166,175,,,,,
2012,1,A,O,A.O,I,VACVIT,,4,137,168,178,,,,,
2012,1,A,O,A.O,I,VACVIT,,5,137,160,178,,,,,
2012,2,A,O,A.O,I,VACVIT,,1,137,163,175,,,,,
2012,2,A,O,A.O,I,VACVIT,,2,137,163,175,,,,,
2012,2,A,O,A.O,I,VACVIT,,3,137,160,175,,,,,
2012,2,A,O,A.O,I,VACVIT,,4,137,163,178,,,,,
2012,2,A,O,A.O,I,VACVIT,,5,137,166,175,,,,,
2012,3,A,O,A.O,I,VACVIT,,1,136,160,175,,,,,grazed- likely caterpillar
2012,3,A,O,A.O,I,VACVIT,,2,136,160,175,,,,,
2012,3,A,O,A.O,I,VACVIT,,3,136,166,178,,,,,
2012,3,A,O,A.O,I,VACVIT,,4,136,160,175,,,,,
2012,3,A,O,A.O,I,VACVIT,,5,136,160,175,,,,,
2012,4,A,O,A.O,I,VACVIT,,1,136,163,175,,,,,
2012,4,A,O,A.O,I,VACVIT,,2,136,163,175,,,,,
2012,4,A,O,A.O,I,VACVIT,,3,136,160,175,,,,,
2012,4,A,O,A.O,I,VACVIT,,4,136,160,175,,,,,
2012,4,A,O,A.O,I,VACVIT,,5,136,160,175,,,,,
2012,5,A,O,A.O,I,VACVIT,,1,136,160,175,,,,,
2012,5,A,O,A.O,I,VACVIT,,2,136,160,175,,,,,
2012,5,A,O,A.O,I,VACVIT,,3,136,163,175,,,,,
2012,5,A,O,A.O,I,VACVIT,,4,136,163,175,,,,,
2012,5,A,O,A.O,I,VACVIT,,5,136,168,175,,,,,
2012,1,C,N,C.N,I,VACVIT,,1,149,178,181,,,,,
2012,1,C,N,C.N,I,VACVIT,,2,149,168,178,,,,,missing
2012,1,C,N,C.N,I,VACVIT,,3,149,171,178,,,,,
2012,1,C,N,C.N,I,VACVIT,,4,149,171,178,,,,,
2012,1,C,N,C.N,I,VACVIT,,5,149,171,185,,,,,
2012,2,C,N,C.N,I,VACVIT,,1,145,,,,,,,
2012,2,C,N,C.N,I,VACVIT,,2,145,,,,,,,
2012,2,C,N,C.N,I,VACVIT,,3,145,171,181,,,,,
2012,2,C,N,C.N,I,VACVIT,,4,145,168,178,,,,,
2012,2,C,N,C.N,I,VACVIT,,5,145,171,181,,,,,
2012,3,C,N,C.N,I,VACVIT,,1,144,163,181,,,,,
2012,3,C,N,C.N,I,VACVIT,,2,144,171,181,,,,,"not found doy 156, 158, 160"
2012,3,C,N,C.N,I,VACVIT,,3,144,166,181,,,,,
2012,3,C,N,C.N,I,VACVIT,,4,144,166,175,,,,,
2012,3,C,N,C.N,I,VACVIT,,5,144,163,175,,,,,
2012,4,C,N,C.N,I,VACVIT,,1,144,166,175,,,,,
2012,4,C,N,C.N,I,VACVIT,,2,144,163,175,,,,,
2012,4,C,N,C.N,I,VACVIT,,3,144,163,175,,,,,
2012,4,C,N,C.N,I,VACVIT,,4,144,171,175,,,,,
2012,4,C,N,C.N,I,VACVIT,,5,144,166,178,,,,,
2012,5,C,N,C.N,I,VACVIT,,1,144,168,178,,,,,
2012,5,C,N,C.N,I,VACVIT,,2,144,163,178,,,,,
2012,5,C,N,C.N,I,VACVIT,,3,144,175,181,,,,,
2012,5,C,N,C.N,I,VACVIT,,4,144,171,178,,,,,
2012,5,C,N,C.N,I,VACVIT,,5,144,175,178,,,,,
2012,1,C,O,C.O,I,VACVIT,,1,149,163,181,,,,,missed FLB
2012,1,C,O,C.O,I,VACVIT,,2,149,171,185,,,,,
2012,1,C,O,C.O,I,VACVIT,,3,149,163,178,,,,,
2012,1,C,O,C.O,I,VACVIT,,4,149,175,181,,,,,
2012,1,C,O,C.O,I,VACVIT,,5,149,166,181,,,,,
2012,2,C,O,C.O,I,VACVIT,,1,145,163,175,,,,,
2012,2,C,O,C.O,I,VACVIT,,2,145,163,175,,,,,
2012,2,C,O,C.O,I,VACVIT,,3,145,163,181,,,,,
2012,2,C,O,C.O,I,VACVIT,,4,145,163,178,,,,,
2012,2,C,O,C.O,I,VACVIT,,5,145,163,175,,,,,
2012,3,C,O,C.O,I,VACVIT,,1,144,163,178,,,,,
2012,3,C,O,C.O,I,VACVIT,,2,144,163,178,,,,,
2012,3,C,O,C.O,I,VACVIT,,3,144,163,175,,,,,
2012,3,C,O,C.O,I,VACVIT,,4,144,160,175,,,,,
2012,3,C,O,C.O,I,VACVIT,,5,144,160,175,,,,,
2012,4,C,O,C.O,I,VACVIT,,1,144,,,,,,,
2012,4,C,O,C.O,I,VACVIT,,2,144,163,178,,,,,
2012,4,C,O,C.O,I,VACVIT,,3,144,163,175,,,,,
2012,4,C,O,C.O,I,VACVIT,,4,144,168,185,,,,,missed FLB for this individual somehow
2012,4,C,O,C.O,I,VACVIT,,5,144,163,175,,,,,
2012,5,C,O,C.O,I,VACVIT,,1,144,171,181,,,,,
2012,5,C,O,C.O,I,VACVIT,,2,144,168,181,,,,,
2012,5,C,O,C.O,I,VACVIT,,3,144,171,178,,,,,
2012,5,C,O,C.O,I,VACVIT,,4,144,175,178,,,,,
2012,5,C,O,C.O,I,VACVIT,,5,144,171,178,,,,,
